item	site	category	subcategory	description
Saint-tree Bellvine	Dark Souls 3 Wiki	Weapons	Chimes	"
Sacred chime for casting miracles of the Gods. A bellvine cut from a small saint-tree that has been meticulously tended to. Saint-tree bellvines are customary in the far north, and allow for faster casting than ordinary sacred chimes. Skill: Gentle Prayer Recovers HP for a period of time, albeit extremely slowly. Works while equipped in either hand.
"
Old King's Great Hammer	Dark Souls 3 Wiki	Weapons	Great Hammers	"
Great Hammer of the Old Demon King.This weapon has survived since old Izalith, and is imbued with remnants of the Chaos Flame.Skill: Molten PerseveranceAnchor weapon in earth to temporarily boost poise, and use strong attack to repeatedly stab earth to trigger molten explosions.
"
Black Knight Sword	Dark Souls 3 Wiki	Weapons	Greatswords	"
Greatsword wielded by the Black Knights who wander the lands. Designed to face chaos demons.The Black Knights constantly faced foes larger than themselves, and this sword's unique attack greatly reduces enemy poise.Skill: PerseveranceRaise sword in the name of the First Lord to temporarily boost poise. Damage reduces while activated.
"
Brigand Twindaggers	Dark Souls 3 Wiki	Weapons	Daggers	"
These paired daggers are the preferred weapons of the brigands of a distant land. When two-handed, the wielder holds a blade in each hand, allowing for divergent attacks that include left-handed moves. Skill: Quickstep Instantly step behind or around the side of foes. Especially effective when locked on to target.
"
Hand Axe	Dark Souls 3 Wiki	Weapons	Axes	"
A crude hand-axe that serves both as a weapon, and a tool of many uses.Favored by pyromancers of the Great Swamp, this axe has a short range but only moderate weight, and reasonable damage. Easily wielded, and more powerful than it appears.Skill: WarcryLet out a spirited warcry that temporarily boosts attack.
"
Thrall Axe	Dark Souls 3 Wiki	Weapons	Axes	"
Small hand axe used by Lothric slaves. A cunning weapon for a cunning lot, this axe is quick and deadly.Skill: QuickstepInstantly step behind or around the side of foes. Especially effective when locked on to target.
 
"
Executioner's Greatsword	Dark Souls 3 Wiki	Weapons	Greatswords	"
Greatsword of a debauched executioner used for beheadings. This sword retains a keen memory of its executioner's duty, and absorbs FP from each fallen foe. Skill: Stomp Use one's weight to lunge forward with a low stance and increased poise, and follow with strong attack for a spinning slash.
"
Aquamarine Dagger	Dark Souls 3 Wiki	Weapons	Daggers	"
A dagger fitted with aquamarine crystal.Engraved with a prayer in the old tongue to ward off incident. Perhaps it was a parting gift given to one sent off on great travels.
Skill: Crystal BladeRelease magic for the aquamarine crystals, creating a fleeting blue crystal blade, lengthy enough to swing as a straight sword.
"
Pyromancy Flame	Dark Souls 3 Wiki	Weapons	Flames	"
Flame catalyst used by pyromancers. Equip a pyromancy flame to utilize pyromancy. Pyromancies must be attuned at a bonfire before use.Skill: CombustionCreates a powerful flame in the wielder's hand. One of the most basic pyromancies, and for this very reason, the flame created is fierce. Works while equipped in either hand.
"
Gargoyle Flame Spear	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
Stone torch spear wielded by gargoyles of the Profaned Capital.The Profaned Flame, which never goes out, imbues this weapon with a fire attack. Skill: Kindled ChargeHold spear at waist and charge at foe, using the momentum to transition to a fiery strong attack. 
"
Twin Princes' Greatsword	Dark Souls 3 Wiki	Weapons	Greatswords	"
Sword forged from the reunion of the inseparable swords born from the souls of Lothric and Lorian, the twin princes.Their union is rooted in a curse, and perpetuated by grief.Skill: Sacred Light and FlameWhile in stance, use normal attack to cast Sacred Lothric Light, and strong attack to cast Flame of Lorian. 
"
Dark Hand	Dark Souls 3 Wiki	Weapons	Fist & Claws	"
Weapon that allows its wielder to evoke an art unique to Londor, the land of the Hollow. It is also said to be an ancient relic of a Primordial Serpent.The Dark Hand mercilessly saps the essence of its victims, and can also double as a special shield. Cannot be used two-handed.Skill: LifedrainEmbrace the victim and steal their HP. Can only be used against humans. 
"
Claw	Dark Souls 3 Wiki	Weapons	Fist & Claws	"
Weapon favored by intelligencers of an eastern land. The lacerations it infllicts do not mend easily.When two-handed, claws are equipped to each hand.Skill: Leaping SlashPerform a forward leaping slash at the opponent's head. When succesful, functions as a head shot, inflicting heavy damage. 
"
Man Serpent Hatchet	Dark Souls 3 Wiki	Weapons	Axes	"
Hatchet of the serpent men guarding Archdragon Peak. Has a unique, curved blade that can sneak past shields.Skill: WarcryLet out a spirited warcry that temporarily boosts attack, and pierce through shields to inflict direct damage.
"
Rotten Ghru Curved Sword	Dark Souls 3 Wiki	Weapons	Curved Swords	"
A crude, half-rotten curved sword.  Choice weapon of the blunt-horned Ghrus, descendants of the acolytes of Farron Keep. The rancid blade is drenched in rotten waste, making it acutely poisonous.Skill: Spin SlashSlice into foes with a large spinning motion, and continue spinning to transition into strong attack.
"
Broadsword	Dark Souls 3 Wiki	Weapons	Straight Swords	"
A straight sword with a broad blade designed for slashing.A large sweeping attack makes this effective against crowds, but is prone to deflection from walls in narrow spaces.Skill: StanceWhile in stance, use normal attack to break a foe's guard from below, and strong attack to slash upwards with a forward lunge.
"
Onislayer Greatbow	Dark Souls 3 Wiki	Weapons	Greatbows	"
A unique greatbow handed down in an eastern land, where tales are told of its use in slaying giant horned oni.Drawing a bow of this size takes time, and leaves the user vulnerable. Only specialized great arrows can be fired from the bow.Skill: Puncturing ArrowMasterfully fires off a great arrow that pierces through all enemies in its path, inflicting damage.
"
Witchtree Branch	Dark Souls 3 Wiki	Weapons	Staves	"
The branch of a large, well-tended witchtree, used as a sorcery catalyst.Witchtree staves are customary in the far north, and allow for faster casting than ordinary catalysts.Skill: Steady ChantBoost the strength of sorceries for a very short period. Works while equipped in either hand.
"
Light Crossbow	Dark Souls 3 Wiki	Weapons	Crossbows	"
Standard crossbow wielded by common soldiers. Must be readied before firing.Bolts must be equipped in order to use crossbows. Up to two kinds of bolt can be equipped at a time, and these can be switched between as necessary.Skill: TackleLunge into a shoulder tackle, pushing back enemies to create distance.
"
Zweihander	Dark Souls 3 Wiki	Weapons	Ultra Greatswords	"
Ultra greatsword with a large, long blade. Wielded with two hands, yet still requiring great strength due to its weight. Execute powerful attacks that take advantage of its weight, or utilize its sharp blade in thrust attacks.Skill: StompUse one's weight to lunge forward with a low stance and increased poise, and follow with strong attack for an upward slash.
 
"
White Hair Talisman	Dark Souls 3 Wiki	Weapons	Talismans	"
Talisman made from a lock of white hair.This lock of hair belonged to a deformed member of the chaos witches, mothers of the art of pyromancy. Fashioned into a talisman, it enables the wielder to cast both miracles and pyromancies.Skill: CombustionCreates a powerful flame in the wielder's hand. One of the most basic pyromancies, and for this reason, the flame created is fierce. Works while equipped in either hand.
"
Arbalest	Dark Souls 3 Wiki	Weapons	Crossbows	"
The largest crossbow, and suitably powerful for its size. The bow string is made of metal, requiring great strength to fire. Skill: Tackle Lunge into a shoulder tackle pushing back enemies to create distance.
"
Dancer's Enchanted Swords	Dark Souls 3 Wiki	Weapons	Curved Swords	"
Paired enchanted swords that Pontiff Sulyvahn bestowed upon the Dancer of the Boreal Valley. These blades, symbollic of the Dancer's vows, are enchanted with dark magic in the right hand, and fire in the left, mirroring the Pontiff.Skill: Dancer's GraceUnleash the fury of both blades in a dancing spin motion and use strong attack to continue the performance until stamina is exhausted. 
"
Sunlight Straight Sword	Dark Souls 3 Wiki	Weapons	Straight Swords	"
Straight sword imbued with the strength of lightning.This featureless long sword contains the very power of the sun. Perhaps is a relic of one-sided adoration.Skill: Oath of SunlightRaise the sword aloft when praising the sun to boost attack and damage absorption for self and allies in vicinity. The warriors of sunlight are co-operators from an ancient age. 
"
Pike	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
Long spear with a very long hilt. Designed for long-range thrusting. Has the longest range of the non-projectile weapons, but its very length makes it unwieldy in certain situations.Skill: ChargeHold spear at waist and charge at foe. Use strong attack while charging to extend distance. 
 
"
Ringed Knight Paired Greatswords	Dark Souls 3 Wiki	Weapons	Ultra Greatswords	"
Paired black greatswords wielded by the Ringed Knights.The arms of early men were forged in the Abyss, and betray a smidgen of life. For this the gods cast a seal of fire upon such weapons, and those who possessed them.
Skill: EmberCross the twin timeworn greatswords to reignite a short-lived flame. A lightning-quick upward heave slices the very air, and transitions into normal or strong attacks.
"
Lothric Knight Sword	Dark Souls 3 Wiki	Weapons	Straight Swords	"
A well-crafted straight sword designed for thrusting attacks, wielded by the venerable Knights of Lothric. The Knights of Lothric, with their drakes, once crushed anything that threatened their shores. Of course, that was a long, long time ago.Skill: StanceWhile in stance, use normal attack to break a foe's guard from below, and strong attack to slash upwards with a forward lunge. 
"
Great Machete	Dark Souls 3 Wiki	Weapons	Greataxes	"
This giant machete has a slash attack, and is a worker's tool in the Undead Settlement.This dismantling tool was not originally intended for use in battle.Skill: SharpenScrape the blade to sharpen and enable a cleaner cut.
"
